episode,avg_reward,episode_length,high_priority_success,uav0_dist,uav1_dist,uav2_dist,uav3_dist,coll_uav_uav,coll_uav_obs,coll_uav_other_task,uav0_finish,uav1_finish,uav2_finish,uav3_finish
1752,1.343245506286621,300,0.75,1.3428088426589966,1.5309407711029053,20.39671516418457,1.3504245281219482,0,0,0,300,300,-1,300
1753,-29.944660186767578,300,0.75,11.913714408874512,19.722091674804688,2.5638599395751953,0.41773125529289246,0,0,16,300,-1,37,300
1754,-42.52003860473633,300,0.75,17.93804359436035,1.2667748928070068,4.164111137390137,3.9466516971588135,0,13,0,-1,300,300,300
1755,-54.05799102783203,300,0.5,0.39750462770462036,14.60676097869873,19.421039581298828,3.9269614219665527,0,12,0,300,-1,-1,300
1756,-23.420333862304688,300,0.5,3.8756842613220215,2.220937967300415,19.833749771118164,19.95791244506836,0,0,0,300,300,-1,-1
1757,-17.248952865600586,300,0.75,7.192407131195068,18.576147079467773,1.2933188676834106,2.4977192878723145,0,0,6,300,-1,300,300
1758,-20.06386947631836,300,0.75,14.113396644592285,1.7162436246871948,1.8632150888442993,4.787736415863037,0,5,0,-1,300,300,300
1759,21.792198181152344,300,1.0,2.3510265350341797,3.0808982849121094,0.0708320140838623,2.9270050525665283,0,0,0,300,300,300,300
1760,-32.41919708251953,300,0.5,19.79293441772461,20.31855583190918,2.317966938018799,5.761868000030518,0,1,0,-1,-1,300,300
1761,-32.282188415527344,300,0.75,1.1500787734985352,1.2847869396209717,20.313671112060547,4.38379430770874,0,17,0,300,300,-1,300
1762,18.95361328125,300,1.0,1.8711539506912231,1.263535737991333,3.2812087535858154,2.4851534366607666,0,0,0,300,300,300,300
1763,-59.91504669189453,300,0.5,18.16899871826172,19.902664184570312,1.7044398784637451,3.9109113216400146,0,8,9,-1,-1,300,300
1764,-3.2856836318969727,300,0.75,1.306198000907898,15.292256355285645,0.9960062503814697,19.783187866210938,0,0,0,300,300,300,-1
1765,-17.67607879638672,300,0.75,19.806886672973633,3.587790012359619,2.0894088745117188,1.9021154642105103,0,0,0,-1,300,300,300
1766,4.126402854919434,300,1.0,5.628325462341309,5.134859085083008,1.7076219320297241,13.627351760864258,0,8,0,300,300,300,300
1767,-60.36732482910156,300,0.5,19.07345962524414,9.895483016967773,2.3949029445648193,19.052080154418945,0,0,0,-1,300,300,-1
1768,-60.02117156982422,300,0.25,20.077238082885742,16.444278717041016,20.319177627563477,3.042813777923584,0,0,0,-1,-1,-1,300
1769,-22.54612159729004,300,0.5,19.248802185058594,0.6436629891395569,3.210613489151001,19.81438446044922,0,0,0,-1,300,300,-1
1770,-207.3050079345703,300,0.75,3.415908098220825,16.65294647216797,3.189042091369629,1.5538991689682007,0,152,0,300,-1,300,300
1771,-34.942543029785156,300,0.5,19.445755004882812,0.36087608337402344,18.361637115478516,19.8065128326416,0,4,0,-1,300,300,-1
1772,2.937842845916748,300,0.75,1.591380000114441,19.58622169494629,1.8451141119003296,1.2559956312179565,0,0,0,300,-1,300,300
1773,-2.780200958251953,300,0.75,8.978021621704102,14.671904563903809,1.8579350709915161,1.317014217376709,0,0,0,300,-1,300,300
1774,25.52318572998047,300,1.0,0.3246609568595886,2.2156476974487305,0.5375444889068604,2.228139877319336,0,0,0,300,300,300,300
1775,-96.64154815673828,300,0.5,19.947538375854492,17.92717170715332,0.9374445676803589,0.42516642808914185,0,0,55,-1,-1,300,6
1776,-114.10536193847656,300,0.75,0.0693417564034462,0.38584691286087036,19.48972511291504,16.476959228515625,0,81,0,300,300,-1,300
1777,-26.160953521728516,300,0.75,2.239703893661499,3.160571575164795,19.516977310180664,1.9737505912780762,0,11,0,300,300,-1,300
1778,-20.719337463378906,300,0.5,20.196443557739258,14.085175514221191,1.1499427556991577,1.6301521062850952,0,0,0,-1,-1,300,300
1779,23.106868743896484,300,1.0,0.07024412602186203,0.44107818603515625,0.9119825959205627,1.6734119653701782,0,4,0,300,300,300,300
1780,-12.661102294921875,300,0.75,3.3118624687194824,11.066466331481934,20.02887535095215,1.2125495672225952,0,5,0,300,300,-1,300
1781,-78.44288635253906,300,0.5,18.37575340270996,2.7978854179382324,2.0396888256073,19.528831481933594,0,26,0,-1,300,300,-1
1782,-211.63499450683594,300,0.75,9.988180160522461,0.806102991104126,3.2111191749572754,19.666112899780273,0,4,155,300,300,300,-1
1783,-24.87990951538086,300,0.5,20.221872329711914,2.191789150238037,0.43965524435043335,18.663867950439453,0,0,0,-1,300,300,-1
1784,-40.856712341308594,300,0.5,17.84727668762207,5.090062141418457,0.5022110939025879,20.106475830078125,0,1,0,-1,300,300,-1
1785,20.355514526367188,300,1.0,1.38862943649292,2.4935107231140137,2.631075859069824,1.5712391138076782,0,0,0,300,300,300,300
1786,-39.11882781982422,300,0.75,2.6092591285705566,1.7785625457763672,1.7797080278396606,13.409839630126953,0,0,0,300,300,300,-1
1787,-21.165353775024414,300,0.5,20.12418556213379,17.25041389465332,0.5202833414077759,8.635763168334961,0,0,0,-1,-1,300,300
1788,21.738161087036133,300,1.0,2.3694326877593994,0.841585099697113,2.7922472953796387,2.330240488052368,0,0,0,300,300,300,300
1789,12.840660095214844,300,1.0,3.1015992164611816,8.482215881347656,1.0496041774749756,3.5915374755859375,0,0,0,300,300,300,300
1790,15.607576370239258,300,1.0,11.997695922851562,1.5458837747573853,3.5155560970306396,1.6468665599822998,0,0,0,300,300,300,300
1791,-0.6707367897033691,300,0.75,19.73711585998535,1.6909503936767578,1.0316836833953857,1.3162645101547241,0,3,0,-1,300,300,300
1792,19.30902862548828,300,1.0,11.831013679504395,1.6988646984100342,0.3534182906150818,1.0580687522888184,0,0,0,300,300,300,300
1793,26.919944763183594,300,1.0,4.056545257568359,1.6651184558868408,0.15532884001731873,0.22400343418121338,0,0,0,300,300,300,300
1794,7.666128158569336,300,1.0,3.082551956176758,3.585564613342285,1.0591185092926025,1.5706698894500732,0,6,0,300,300,300,300
1795,-32.9442253112793,300,0.5,19.68339729309082,1.7801986932754517,2.418095350265503,19.95351219177246,0,0,0,-1,300,300,-1
1796,-12.547919273376465,300,0.75,1.4553906917572021,5.954247951507568,18.049232482910156,2.5402371883392334,0,0,1,300,300,-1,300
1797,4.399986743927002,300,0.75,0.783204197883606,19.937091827392578,7.450725078582764,0.9152103066444397,0,0,0,300,-1,300,300
1798,-17.55229949951172,300,0.5,19.647218704223633,3.27431583404541,20.409276962280273,2.290726900100708,0,0,0,-1,300,-1,300
1799,-24.008394241333008,300,0.75,1.0716021060943604,3.3176071643829346,18.841228485107422,1.0563009977340698,0,11,0,300,300,-1,300
1800,22.877904891967773,300,1.0,2.026068925857544,3.1818594932556152,0.9423819184303284,0.2650500237941742,0,0,0,300,300,300,300
1801,-43.233055114746094,300,0.5,0.7231343984603882,18.096466064453125,19.851598739624023,1.452337622642517,0,13,0,300,-1,-1,300
1802,19.120317459106445,300,1.0,1.7924920320510864,1.7740139961242676,7.384010314941406,2.254904270172119,0,0,0,300,300,300,300
1803,11.322011947631836,300,1.0,1.409569501876831,10.147147178649902,1.4923430681228638,14.027504920959473,0,0,1,300,300,300,300
1804,-52.34933853149414,300,0.5,19.370180130004883,17.024656295776367,2.6770129203796387,2.1291370391845703,0,0,5,-1,-1,300,300
1805,24.567533493041992,300,1.0,0.7246031165122986,0.719334602355957,2.2395355701446533,4.949212074279785,0,0,0,300,300,300,300
1806,-16.428699493408203,300,0.75,19.465423583984375,1.7631860971450806,0.5429171323776245,2.7255618572235107,0,1,5,-1,300,300,300
1807,-15.190736770629883,300,0.5,19.91126251220703,19.540136337280273,1.564507246017456,1.0329293012619019,0,0,0,-1,-1,300,300
1808,-49.0079460144043,300,0.25,0.45095697045326233,16.373075485229492,19.852075576782227,19.702966690063477,0,0,0,300,-1,-1,-1
1809,-23.01532745361328,300,0.5,17.07034683227539,4.081666469573975,0.13679030537605286,19.883638381958008,0,0,0,-1,300,300,-1
1810,-16.222017288208008,300,0.75,4.1062188148498535,1.6398539543151855,1.0729278326034546,19.729581832885742,0,10,0,300,300,300,-1
1811,-46.49632263183594,300,0.5,19.699630737304688,1.4032659530639648,0.5230221748352051,18.541431427001953,0,0,7,-1,300,300,-1
1812,-68.67008972167969,300,0.5,21.010793685913086,4.4672160148620605,1.5939528942108154,19.6801700592041,0,0,21,-1,300,300,-1
1813,-44.55583953857422,300,0.5,3.7434940338134766,2.7669436931610107,19.929819107055664,17.874422073364258,0,6,3,300,300,-1,-1
1814,20.185550689697266,300,1.0,1.1435256004333496,0.46164408326148987,2.5038609504699707,3.562291145324707,0,1,0,300,300,300,300
1815,8.864313125610352,300,1.0,1.415471076965332,2.6768438816070557,2.5882580280303955,3.369079113006592,0,7,0,300,300,300,300
1816,23.493053436279297,300,1.0,0.8151357769966125,2.8970489501953125,4.138833045959473,0.20777231454849243,0,0,0,300,300,300,300
1817,12.571039199829102,300,1.0,1.4419959783554077,18.736543655395508,1.674069881439209,2.661284923553467,0,0,0,300,300,300,300
1818,-5.553979873657227,300,0.75,6.980535984039307,0.05278349667787552,20.30560302734375,2.421609401702881,0,0,0,300,300,-1,300
1819,4.410468101501465,300,1.0,1.2350717782974243,8.802054405212402,2.3930468559265137,1.7176505327224731,0,11,0,300,300,300,300
1820,-8.135407447814941,300,1.0,6.56154727935791,16.79599952697754,1.4915688037872314,3.091804027557373,0,3,0,300,300,300,300
1821,-28.745769500732422,300,0.5,1.641876220703125,17.16852378845215,3.151284694671631,16.8560733795166,0,0,1,300,-1,300,-1
1822,-59.327762603759766,300,0.5,18.394838333129883,7.802340507507324,2.2121236324310303,12.597552299499512,0,0,0,-1,300,300,-1
1823,9.016490936279297,300,1.0,2.825896978378296,1.2600067853927612,0.7340335845947266,1.4657468795776367,0,13,0,300,300,300,300
1824,-2.404158353805542,300,1.0,0.29182717204093933,12.292707443237305,1.617489218711853,3.549178123474121,0,11,2,300,300,300,300
1825,-4.288457870483398,300,0.75,1.2045040130615234,2.1368210315704346,1.6756027936935425,19.53175926208496,0,1,0,300,300,300,-1
1826,21.833011627197266,300,1.0,1.9267785549163818,2.7599308490753174,2.6754684448242188,0.3620750308036804,0,0,0,300,300,300,300
1827,-416.31884765625,300,0.5,1.4423588514328003,19.04588508605957,2.7475574016571045,19.943439483642578,0,200,92,300,-1,300,-1
1828,-26.061851501464844,300,0.75,18.468231201171875,2.0916497707366943,2.823105812072754,1.3751927614212036,0,0,0,-1,300,300,300
1829,22.334434509277344,300,1.0,1.6989359855651855,2.710533857345581,1.1878454685211182,7.870659828186035,0,0,0,300,300,300,300
1830,-30.493968963623047,300,0.5,19.764848709106445,20.10857582092285,0.6031940579414368,0.9525183439254761,0,0,0,-1,-1,300,300
1831,15.65587329864502,300,1.0,1.1281929016113281,0.9594092965126038,2.676560878753662,1.1167762279510498,0,6,0,300,300,300,300
1832,-8.685625076293945,300,0.75,15.967208862304688,1.1975088119506836,1.0858042240142822,1.3292595148086548,0,0,0,-1,300,300,300
1833,-28.60044288635254,300,0.75,19.117677688598633,2.523312568664551,0.8307433128356934,9.60232162475586,0,0,0,-1,300,300,300
1834,3.398998737335205,300,1.0,11.009427070617676,0.705282986164093,2.554499387741089,0.4063699245452881,0,13,0,300,300,300,300
1835,-59.3848876953125,300,0.25,20.112699508666992,17.610334396362305,1.4940123558044434,19.632883071899414,0,12,0,-1,-1,300,-1
1836,15.863550186157227,300,1.0,0.43755120038986206,2.5337941646575928,1.0932245254516602,10.896953582763672,0,0,2,300,300,300,300
1837,-43.82679748535156,300,0.5,0.2007288932800293,1.8375968933105469,19.87758445739746,19.508554458618164,0,7,0,300,300,-1,-1
1838,-12.64112663269043,300,0.75,1.6966686248779297,0.5736977458000183,19.527957916259766,1.6409722566604614,0,2,0,300,300,-1,300
1839,-25.85252571105957,300,0.75,4.0976481437683105,17.46841049194336,1.4789386987686157,0.8449228405952454,0,16,0,300,-1,300,300
1840,7.249592304229736,300,1.0,5.789653301239014,0.5727049708366394,1.2361081838607788,1.8693886995315552,0,5,4,300,300,300,300
1841,-1.7953596115112305,300,0.75,20.68724250793457,0.6236684918403625,1.8574939966201782,1.2530969381332397,0,0,0,-1,300,300,300
1842,-11.300471305847168,300,1.0,1.625581979751587,6.767567157745361,2.2084193229675293,0.5857366323471069,0,23,0,300,300,300,300
1843,-55.293365478515625,300,0.5,19.800033569335938,3.1895835399627686,19.281461715698242,0.12204012274742126,0,1,0,-1,300,-1,300
1844,-0.47794437408447266,300,0.75,1.1621571779251099,2.19732666015625,19.754175186157227,1.5632126331329346,0,0,0,300,300,-1,300
1845,-32.45810317993164,300,0.5,17.221500396728516,1.2285144329071045,1.0288981199264526,13.373043060302734,0,0,0,-1,300,300,-1
1846,-13.469512939453125,300,0.75,1.6215814352035522,2.764132022857666,0.7033595442771912,19.558210372924805,0,0,1,300,300,300,-1
1847,13.128045082092285,300,1.0,0.7055488228797913,11.695624351501465,3.0381479263305664,2.1666154861450195,0,0,0,300,300,300,300
1848,7.973704814910889,300,1.0,2.5077080726623535,3.1620049476623535,3.007260322570801,1.3315821886062622,0,8,0,300,300,300,300
1849,26.768329620361328,300,1.0,1.2572994232177734,1.279192328453064,0.2871741056442261,1.2303547859191895,0,0,0,300,300,300,300
1850,-52.4474983215332,300,0.5,19.572847366333008,0.9553936719894409,15.001033782958984,1.6168994903564453,0,5,0,-1,300,-1,300
1851,-0.5982608795166016,300,0.75,0.6443549394607544,1.7109096050262451,2.265315294265747,16.138933181762695,0,0,0,300,300,300,-1
1852,-74.66363525390625,300,0.75,17.81180191040039,2.0770370960235596,2.590094804763794,1.0694055557250977,0,9,31,-1,300,300,17
1853,-44.85633087158203,300,0.5,3.1365456581115723,17.132848739624023,19.955305099487305,7.30276346206665,0,0,0,300,-1,-1,300
1854,26.26044464111328,300,1.0,0.30300912261009216,0.7060586214065552,0.7090954780578613,3.9964077472686768,0,0,0,300,300,300,300
1855,-30.139026641845703,300,0.75,2.7713959217071533,4.4958882331848145,16.76198959350586,1.3984166383743286,0,0,1,300,300,-1,300
1856,-359.6233825683594,300,0.5,19.872400283813477,17.19735336303711,1.5038295984268188,0.14790216088294983,0,271,0,-1,-1,300,300
1857,6.253951072692871,300,1.0,1.4806917905807495,2.3510398864746094,0.689707338809967,0.44586360454559326,0,16,0,300,300,300,300
1858,4.813396453857422,300,1.0,1.08502197265625,16.972810745239258,1.1162282228469849,1.976645827293396,0,1,9,300,300,300,300
1859,-23.519027709960938,300,0.75,3.077258825302124,2.5301973819732666,20.10115623474121,2.4942126274108887,0,14,3,300,300,-1,300
1860,-6.087427139282227,300,0.75,1.3880252838134766,19.603796005249023,1.7240902185440063,0.4240105450153351,0,0,0,300,-1,300,300
1861,28.532629013061523,300,1.0,0.9271417260169983,0.5528202652931213,0.2486153393983841,1.1791070699691772,0,0,0,300,300,300,300
1862,-46.235504150390625,300,0.5,19.698745727539062,11.823599815368652,2.3789234161376953,19.964763641357422,0,12,0,-1,300,300,-1
1863,20.473255157470703,300,1.0,2.7031235694885254,1.1501426696777344,3.586907386779785,1.6980572938919067,0,0,0,300,300,300,300
1864,15.727255821228027,300,1.0,0.41219812631607056,0.4851103127002716,2.464829444885254,15.70649242401123,0,0,1,300,300,300,300
1865,11.436713218688965,300,1.0,2.631164073944092,2.9640376567840576,3.4745824337005615,2.8685221672058105,0,0,0,300,300,300,300
1866,-22.190732955932617,300,0.75,20.30315589904785,1.5558912754058838,1.4484827518463135,1.6865291595458984,0,10,0,-1,300,300,300
1867,-7.9523773193359375,300,0.75,16.889244079589844,2.0410475730895996,5.802100658416748,1.461872935295105,0,0,0,-1,300,300,300
1868,-12.204105377197266,300,0.5,18.977092742919922,0.6395270824432373,20.105802536010742,1.9120595455169678,0,0,0,-1,300,-1,300
1869,-45.712646484375,300,0.75,2.637429714202881,2.1729910373687744,3.2822611331939697,16.799711227416992,0,29,0,300,300,300,-1
1870,-42.67366409301758,300,0.5,2.454511880874634,16.308021545410156,3.119370937347412,17.209251403808594,0,12,0,300,-1,300,-1
1871,-6.574006080627441,300,0.75,5.24556303024292,19.76498794555664,2.275017499923706,1.5184671878814697,0,5,0,300,-1,300,300
1872,5.774552822113037,300,1.0,0.08505582809448242,1.760169267654419,2.22149920463562,1.9779787063598633,0,12,2,300,300,300,300
1873,2.2731122970581055,300,0.75,1.6415163278579712,1.607109785079956,19.600135803222656,0.9615493416786194,0,0,0,300,300,-1,300
1874,18.502798080444336,300,1.0,1.7711178064346313,2.4957430362701416,1.16062331199646,3.4099137783050537,0,0,0,300,300,300,300
1875,-31.556076049804688,300,0.5,19.926591873168945,18.443017959594727,5.667903423309326,0.9561532735824585,0,7,1,-1,-1,300,300
1876,-13.726577758789062,300,0.75,20.02911376953125,2.717048168182373,2.1108367443084717,4.033778190612793,0,8,0,-1,300,300,300
1877,7.759397983551025,300,1.0,3.2107315063476562,1.173561692237854,1.1714123487472534,3.0613059997558594,0,11,0,300,300,300,300
1878,0.6673367023468018,300,1.0,3.789781332015991,1.3614110946655273,3.322589874267578,6.006381988525391,0,10,0,300,300,300,300
1879,-11.23744010925293,300,0.75,2.9164843559265137,17.04513931274414,17.529685974121094,0.7745780944824219,0,0,0,300,-1,300,300
1880,-1.278005599975586,300,0.75,1.4308218955993652,7.141958236694336,19.149986267089844,0.5136741995811462,0,0,0,300,300,-1,300
1881,-31.008319854736328,300,0.75,1.3618906736373901,0.9926888346672058,0.928727388381958,19.87510108947754,0,7,0,300,300,300,-1
1882,-62.062679290771484,300,0.75,1.45098078250885,3.5477027893066406,2.805426836013794,14.381105422973633,0,11,0,300,300,300,-1
1883,-13.485199928283691,300,0.5,1.7853738069534302,20.50249671936035,0.443112313747406,19.72945785522461,0,0,0,300,-1,300,-1
1884,-2.413914680480957,300,0.75,16.121366500854492,1.6005724668502808,2.850484609603882,5.676207065582275,0,0,0,-1,300,300,300
1885,-15.146240234375,300,0.75,1.4522218704223633,16.573829650878906,0.5898562669754028,15.639350891113281,0,6,0,300,-1,300,300
1886,-0.023150920867919922,300,0.75,2.1528968811035156,19.830955505371094,0.39179718494415283,0.5957093238830566,0,0,0,300,-1,300,300
1887,0.567176342010498,300,0.75,0.4827970862388611,19.162946701049805,3.870356798171997,1.3968628644943237,0,0,0,300,-1,300,300
1888,-54.4758415222168,300,0.75,1.7098029851913452,19.56151008605957,1.276380181312561,7.526952266693115,0,0,32,300,-1,300,300
1889,12.312326431274414,300,1.0,1.5724172592163086,2.6872658729553223,3.5814056396484375,7.816165924072266,0,0,2,300,300,300,300
1890,7.667768955230713,300,1.0,10.964469909667969,2.352820634841919,15.492603302001953,1.5367686748504639,0,0,0,300,300,300,300
1891,15.529840469360352,300,1.0,2.4047954082489014,0.49519863724708557,0.7029187083244324,1.8372223377227783,0,7,0,300,300,300,300
1892,4.130459785461426,300,0.75,5.041868209838867,1.09458327293396,0.3129919767379761,20.16761589050293,0,2,0,300,300,300,-1
1893,-21.3928279876709,300,0.75,19.388813018798828,10.121208190917969,2.1871681213378906,1.8775780200958252,0,0,0,-1,300,300,300
1894,-19.937023162841797,300,0.5,1.97541344165802,0.37195730209350586,19.765222549438477,18.90616226196289,0,0,0,300,300,-1,-1
