episode,avg_reward,episode_length,high_priority_success,num_windows,completed_high_total,obstacle_collisions,building_collisions,uav_uav_collisions,total_collisions,terminated_by_collision,mean_steps_to_complete,n_obstacles,inspection_z_fraction,completion_xy_radius,completion_z_tol,uav_sep,uav_sep_penalty,obstacle_collision_penalty,building_collision_penalty,uav_collision_penalty,terminate_on_collision
8783,24.703750610351562,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8784,12.47760009765625,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8785,27.263505935668945,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8786,9.866161346435547,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8787,28.584426879882812,300,1.0,2,8,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8788,17.27495002746582,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8789,16.253273010253906,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8790,30.998249053955078,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8791,18.47515296936035,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8792,23.339088439941406,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8793,19.350873947143555,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8794,2.922610282897949,300,1.0,2,8,0,2,3,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8795,23.30843162536621,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8796,4.8836517333984375,300,1.0,2,8,0,2,2,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8797,16.595718383789062,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8798,26.146190643310547,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8799,28.068248748779297,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8800,-15.006474494934082,300,1.0,2,8,3,4,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8801,11.631450653076172,300,1.0,2,8,0,3,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8802,3.915196418762207,300,1.0,2,8,1,3,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8803,14.582825660705566,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8804,28.450359344482422,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8805,8.59522819519043,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8806,19.802852630615234,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8807,10.120579719543457,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8808,28.337909698486328,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8809,-25.852861404418945,300,1.0,2,8,8,1,0,9,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8810,-10.244885444641113,300,1.0,2,8,4,2,2,8,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8811,7.900371551513672,300,1.0,2,8,0,1,1,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8812,-1.2946319580078125,300,1.0,2,8,1,2,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8813,29.56691551208496,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8814,20.288494110107422,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8815,17.97151756286621,300,1.0,2,8,1,1,1,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8816,24.87799072265625,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8817,7.751646041870117,300,1.0,2,8,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8818,14.628654479980469,300,1.0,2,8,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8819,29.22418212890625,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8820,30.393095016479492,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8821,18.120668411254883,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8822,-29.61981201171875,300,1.0,2,8,1,3,3,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8823,19.622859954833984,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8824,29.913225173950195,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8825,1.4599370956420898,300,1.0,2,8,1,2,2,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8826,16.496490478515625,300,1.0,2,8,0,1,1,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8827,15.159305572509766,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8828,-0.3450353145599365,300,1.0,2,8,2,1,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8829,12.550578117370605,300,1.0,2,8,0,3,2,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8830,33.799564361572266,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8831,13.980940818786621,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8832,28.168296813964844,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8833,21.544475555419922,300,1.0,2,8,0,0,1,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8834,8.146933555603027,300,1.0,2,8,1,1,2,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8835,26.10801887512207,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8836,23.670204162597656,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8837,32.47267150878906,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8838,24.297542572021484,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8839,26.908235549926758,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8840,33.41547393798828,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8841,27.26913070678711,300,1.0,2,8,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8842,-8.810991287231445,300,1.0,2,8,2,3,2,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8843,17.092016220092773,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8844,22.22348403930664,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8845,20.749326705932617,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8846,17.36113739013672,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8847,25.787988662719727,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8848,9.41694450378418,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8849,-5.706948280334473,300,1.0,2,8,1,3,1,5,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8850,20.647470474243164,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8851,3.0925025939941406,300,1.0,2,8,3,1,0,4,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8852,22.582351684570312,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8853,16.36747932434082,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8854,5.020975112915039,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8855,13.487975120544434,300,1.0,2,8,1,2,0,3,0,nan,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8856,11.457563400268555,300,1.0,2,8,0,5,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8857,30.36040496826172,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8858,14.909712791442871,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8859,23.57013702392578,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8860,14.366071701049805,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8861,8.72464656829834,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8862,31.89435577392578,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8863,18.878297805786133,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8864,34.15489959716797,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8865,28.701318740844727,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8866,10.809785842895508,300,1.0,2,8,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8867,-14.90880012512207,300,1.0,2,8,5,0,1,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8868,4.637260437011719,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8869,15.782901763916016,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8870,22.76306915283203,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8871,24.27606201171875,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8872,12.050210952758789,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8873,30.599571228027344,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8874,12.346023559570312,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8875,2.930800437927246,300,1.0,2,8,2,1,2,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8876,-3.9961254596710205,300,1.0,2,8,2,4,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8877,20.4273681640625,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8878,8.730011940002441,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8879,21.683473587036133,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8880,21.586620330810547,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8881,17.90265655517578,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8882,19.7968807220459,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8883,13.142494201660156,300,1.0,2,8,0,5,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8884,34.0348014831543,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8885,18.063261032104492,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8886,25.941089630126953,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8887,14.081907272338867,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8888,15.964303016662598,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8889,24.405242919921875,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8890,12.24705696105957,300,1.0,2,8,2,1,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8891,-6.398164749145508,300,1.0,2,8,1,0,2,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8892,33.19792556762695,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8893,18.31046485900879,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8894,4.621946334838867,300,1.0,2,8,4,3,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8895,2.668252944946289,300,1.0,2,8,0,3,1,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8896,4.441714763641357,300,1.0,2,8,0,5,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8897,18.910736083984375,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8898,20.10413932800293,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8899,27.3469181060791,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8900,34.895450592041016,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8901,27.757335662841797,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8902,-1.7141952514648438,300,1.0,2,8,0,1,3,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8903,4.101160526275635,300,1.0,2,8,2,3,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8904,35.34238052368164,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8905,15.083853721618652,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8906,20.970806121826172,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8907,24.840251922607422,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8908,20.264141082763672,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8909,8.881019592285156,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8910,26.176185607910156,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8911,10.487810134887695,300,1.0,2,8,2,3,0,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8912,14.887313842773438,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8913,22.659461975097656,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8914,16.334491729736328,300,1.0,2,8,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8915,20.387065887451172,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8916,13.58140754699707,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8917,9.074664115905762,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8918,-5.5991973876953125,300,1.0,2,8,2,2,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8919,23.686010360717773,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8920,18.44822883605957,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8921,31.686710357666016,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8922,14.284632682800293,300,1.0,2,8,3,0,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8923,23.012775421142578,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8924,21.057641983032227,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8925,29.136804580688477,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8926,26.139747619628906,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8927,30.845096588134766,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8928,12.355377197265625,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8929,12.34589672088623,300,1.0,2,8,3,4,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8930,27.417259216308594,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8931,14.309947967529297,300,1.0,2,8,3,0,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8932,20.236854553222656,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8933,36.924034118652344,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8934,22.4725341796875,300,1.0,2,8,2,1,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8935,3.9874379634857178,300,1.0,2,8,0,1,2,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8936,13.745027542114258,300,1.0,2,8,0,1,2,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8937,25.87380599975586,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8938,18.609466552734375,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8939,23.419233322143555,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8940,25.068553924560547,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8941,7.7241411209106445,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8942,22.776092529296875,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8943,14.719693183898926,300,1.0,2,8,1,0,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8944,19.59943962097168,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8945,-16.674034118652344,300,1.0,2,8,3,2,2,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8946,18.97958755493164,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8947,-3.079270362854004,300,1.0,2,8,3,4,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8948,-4.835239410400391,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8949,18.735376358032227,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8950,7.401535987854004,300,1.0,2,8,4,2,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8951,32.15938186645508,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8952,13.71597957611084,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8953,11.026994705200195,300,1.0,2,8,0,2,1,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8954,18.847537994384766,300,1.0,2,8,0,4,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8955,21.084383010864258,300,1.0,2,8,0,0,1,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8956,25.321422576904297,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8957,20.570083618164062,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8958,16.16786766052246,300,1.0,2,8,2,0,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8959,28.598533630371094,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8960,28.901599884033203,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8961,24.76561164855957,300,1.0,2,8,0,1,0,1,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8962,12.351605415344238,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8963,22.491741180419922,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8964,-4.463906764984131,300,1.0,2,8,0,4,2,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8965,18.51608657836914,300,1.0,2,8,1,3,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8966,10.040302276611328,300,1.0,2,8,0,1,2,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8967,18.585906982421875,300,1.0,2,8,0,2,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8968,32.114986419677734,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8969,15.940877914428711,300,1.0,2,8,1,1,0,2,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8970,19.697904586791992,300,1.0,2,8,0,3,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8971,29.432621002197266,300,1.0,2,8,0,0,0,0,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8972,8.770883560180664,300,1.0,2,8,0,4,1,5,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8973,10.269699096679688,300,1.0,2,8,1,2,0,3,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8974,5.893111705780029,300,1.0,2,8,3,1,0,4,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8975,7.138477325439453,300,1.0,2,8,2,4,0,6,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
8976,-7.7731032371521,300,1.0,2,8,3,4,0,7,0,1.0,2,0.5,0.2,0.08,0.15,1.0,15.0,15.0,15.0,0
